time,u0_x,u0_y,u0_z,u1_x,u1_y,u1_z,u2_x,u2_y,u2_z
29.32785923451206,0.001133281590068155,33.50730884898756,719.7720188453703,29.019220520834907,-16.753173803552677,719.7723376296683,-29.018359079480426,-16.753985051016908,719.7739601245967
29.32785923451206,0.001119329798834099,33.51144787304428,719.7485494522007,29.02280417535977,-16.755267750830757,719.748866502089,-29.021971896086825,-16.756079724889805,719.7504904502069
29.33979914326351,0.0011180850046608316,33.53253971813851,719.6041470702359,29.041035891602686,-16.765804794636644,719.6044156461126,-29.04020395862935,-16.766615531267362,719.6060371193739
29.345769097639234,0.0011200145193439209,33.543558986823406,719.5418818482118,29.050559288505617,-16.771303101179992,719.5421245141392,-29.049714344576376,-16.77210855394346,719.5437354196662
29.375618869517854,0.0011227846503021571,33.59793332391304,719.5509379919599,29.097556645438182,-16.798452147846003,719.5510542861527,-29.09665201670751,-16.799226340244992,719.5526026709508
29.380925495629608,0.001129582552645292,33.60336250266608,719.8974740734086,29.10224873582233,-16.801156720276165,719.897571781045,-29.10131571577508,-16.801922370482334,719.8991030814573
29.3875587782693,0.0011364982239272965,33.61529676879218,719.8377335862336,29.112559968821643,-16.807099923372267,719.8378014257975,-29.111593095489223,-16.807854013904485,719.8393096068619
29.3875587782693,0.0011212849998023075,33.62322690279911,719.3911685284163,29.11941743305294,-16.811079972149507,719.3912300117328,-29.118482306605017,-16.811834825036023,719.3927397175057
29.336726738246565,0.0011184053179850476,33.52711231563208,719.6413050261334,29.036344464086923,-16.763093378081717,719.6415860754552,-29.035512442002965,-16.763904433130364,719.6432081855525
29.341160490113815,0.0011193506358844786,33.53520562051995,719.5931631968575,29.04333939467195,-16.767132934052743,719.5934253231505,-29.0425002292235,-16.767940956437066,719.5950413679191
29.36332924945007,0.001121662398094562,33.5754510305027,719.4852619787542,29.0781244935372,-16.787226655694372,719.4854305279142,-29.07724973186522,-16.7880167959825,719.4870108084904
29.367270362220964,0.001123331590782983,33.581252753023534,719.6051605195469,29.083139329004172,-16.79012315552357,719.6053139050508,-29.082253050198958,-16.79090857380936,719.6068847416225
29.372196753184575,0.001126215631633803,33.59029250073647,719.5696309681508,29.090951157323097,-16.79463064208659,719.5697626076219,-29.090047850092002,-16.795409559209656,719.571320441868
29.372196753184575,0.0011228218917139763,33.592920585760105,719.3876685400724,29.093222823543062,-16.795945725492288,719.3877975305546,-29.092326621824952,-16.796724826231955,719.389355732034
29.38106425691908,0.0011230587590797352,33.61003353720421,719.3686282453311,29.108013719742384,-16.80448972361607,719.3687184596859,-29.107096026117066,-16.8052566895082,719.3702523914701
